week_of,keyword,device,group,planned_page,ranking_page,position_latest,median_7d,median_prior_7d,gsc_impressions_28d,ai_overview_on_page,testing_com_in_ai_overview,signals
2026-09-25,trichomonas naat,phone,std-pages,/tests/trichomoniasis-testing/,/tests/trichomoniasis-testing/,5,5,,32,yes,yes,
2026-09-25,trichomonas naat,desktop,std-pages,/tests/trichomoniasis-testing/,/tests/at-home-trichomoniasis-test/,30,,,32,yes,yes,
2026-09-25,trichomonas test,phone,std-pages,/tests/trichomoniasis-testing/,/tests/at-home-trichomoniasis-test/,11,11,,185,yes,no,other page ranks
2026-09-25,trichomonas test,desktop,std-pages,/tests/trichomoniasis-testing/,/tests/at-home-trichomoniasis-test/,11,,,185,yes,no,
2026-09-25,trichomonas testing,phone,std-pages,/tests/trichomoniasis-testing/,/tests/at-home-trichomoniasis-test/,10,10,,85,yes,no,other page ranks
2026-09-25,trichomonas testing,desktop,std-pages,/tests/trichomoniasis-testing/,/tests/at-home-trichomoniasis-test/,10,,,85,yes,no,
2026-09-25,trichomonas vaginalis rna,phone,std-pages,/tests/trichomoniasis-testing/,,,101,,0,yes,no,
2026-09-25,trichomonas vaginalis rna,desktop,std-pages,/tests/trichomoniasis-testing/,,,,,0,yes,no,
2026-09-25,trichomoniasis,phone,std-pages,/tests/trichomoniasis-testing/,,,101,,14,yes,no,
2026-09-25,trichomoniasis,desktop,std-pages,/tests/trichomoniasis-testing/,,,,,14,yes,no,
2026-09-25,trichomoniasis test,phone,std-pages,/tests/trichomoniasis-testing/,/tests/trichomoniasis-testing/,36,36,,2000,yes,no,
2026-09-25,trichomoniasis test,desktop,std-pages,/tests/trichomoniasis-testing/,/tests/at-home-trichomoniasis-test/,13,,,2000,yes,no,
2026-09-25,trichomoniasis testing,phone,std-pages,/tests/trichomoniasis-testing/,/tests/at-home-trichomoniasis-test/,10,10,,352,yes,no,other page ranks
2026-09-25,trichomoniasis testing,desktop,std-pages,/tests/trichomoniasis-testing/,/tests/at-home-trichomoniasis-test/,12,,,352,yes,no,
2026-09-25,trig blood test,phone,next-in-line,/tests/triglycerides/,/tests/triglycerides/,11,11,,409,yes,no,
2026-09-25,trig blood test,desktop,next-in-line,/tests/triglycerides/,/tests/triglycerides/,11,,,409,yes,no,
2026-09-25,triglycerides blood test,phone,next-in-line,/tests/triglycerides/,,,101,,2582,yes,no,
2026-09-25,triglycerides blood test,desktop,next-in-line,/tests/triglycerides/,,,,,2582,yes,no,
2026-09-25,troponin,phone,next-in-line,/tests/troponin/,/tests/troponin/,3,3,,55863,yes,no,buy button
2026-09-25,troponin,desktop,next-in-line,/tests/troponin/,/tests/troponin/,3,,,55863,yes,yes,
2026-09-25,troponin test,phone,next-in-line,/tests/troponin/,/tests/troponin/,4,4,,7866,yes,yes,
2026-09-25,troponin test,desktop,next-in-line,/tests/troponin/,/tests/troponin/,4,,,7866,yes,yes,
2026-09-25,trt,phone,next-in-line,/tests/trt-test/,,,101,,1524,no,no,
2026-09-25,trt,desktop,next-in-line,/tests/trt-test/,,,,,1524,yes,no,
2026-09-25,trt test,phone,next-in-line,/tests/trt-test/,/tests/trt-test/,8,8,,365,yes,yes,
2026-09-25,trt test,desktop,next-in-line,/tests/trt-test/,/tests/trt-test/,8,,,365,yes,yes,
2026-09-25,tryptase,phone,selling-test-page,/tests/tryptase/,/tests/tryptase/,4,4,,7394,yes,yes,
2026-09-25,tryptase,desktop,selling-test-page,/tests/tryptase/,/tests/tryptase/,4,,,7394,yes,yes,
2026-09-25,tryptase blood test,phone,selling-test-page,/tests/tryptase/,/tests/tryptase/,1,1,,2218,yes,yes,
2026-09-25,tryptase blood test,desktop,selling-test-page,/tests/tryptase/,/tests/tryptase/,1,,,2218,yes,yes,
2026-09-25,tryptase test,phone,selling-test-page,/tests/tryptase/,/tests/tryptase/,1,1,,2347,yes,yes,
2026-09-25,tryptase test,desktop,selling-test-page,/tests/tryptase/,/tests/tryptase/,1,,,2347,yes,yes,
2026-09-25,tsh,phone,selling-test-page,/tests/thyroid-stimulating-hormone-tsh/,,,101,,199,yes,no,
2026-09-25,tsh,desktop,selling-test-page,/tests/thyroid-stimulating-hormone-tsh/,,,,,199,yes,no,
2026-09-25,tsh + free t4,phone,selling-test-page,/tests/tsh-and-free-t4-test/,/thyroid-testing-example-results/,9,9,,401,yes,no,other page ranks
2026-09-25,tsh + free t4,desktop,selling-test-page,/tests/tsh-and-free-t4-test/,/thyroid-testing-example-results/,9,,,401,no,no,
2026-09-25,tsh and free t4 test,phone,kept,/tests/tsh-and-free-t4-test/,/tests/tsh-and-free-t4-test/,7,7,,158,yes,yes,
2026-09-25,tsh and free t4 test,desktop,kept,/tests/tsh-and-free-t4-test/,/tests/tsh-and-free-t4-test/,9,,,158,yes,yes,
2026-09-25,tsh blood test,phone,selling-test-page,/tests/thyroid-function-testing/,/tests/thyroid-function-testing/,9,9,,3180,yes,no,refresh
2026-09-25,tsh blood test,desktop,selling-test-page,/tests/thyroid-function-testing/,/tests/thyroid-function-testing/,6,,,3180,yes,no,
2026-09-25,tsh free t4,phone,selling-test-page,/tests/tsh-and-free-t4-test/,/tests/tsh-and-free-t4-test/,4,4,,623,yes,no,
2026-09-25,tsh free t4,desktop,selling-test-page,/tests/tsh-and-free-t4-test/,/tests/t4-test/,26,,,623,yes,no,
2026-09-25,tsh test,phone,selling-test-page,/tests/thyroid-stimulating-hormone-tsh/,/tests/thyroid-function-testing/,35,35,,413,yes,no,other page ranks
2026-09-25,tsh test,desktop,selling-test-page,/tests/thyroid-stimulating-hormone-tsh/,/tests/thyroid-stimulating-hormone-tsh/,33,,,413,yes,no,
2026-09-25,tsh+free t4,phone,selling-test-page,/tests/tsh-and-free-t4-test/,/thyroid-testing-example-results/,12,12,,828,yes,no,other page ranks
2026-09-25,tsh+free t4,desktop,selling-test-page,/tests/tsh-and-free-t4-test/,/tests/t4-test/,25,,,828,yes,no,
2026-09-25,tuberculosis blood testing,phone,selling-test-page,/tests/tuberculosis-blood-test/,/tests/tuberculosis-blood-test/,32,32,,738,no,no,
2026-09-25,tuberculosis blood testing,desktop,selling-test-page,/tests/tuberculosis-blood-test/,/tests/tuberculosis-blood-test/,32,,,738,no,no,
2026-09-25,tuberculosis diagnostics,phone,category,/tb-testing/,/tb-testing/,31,31,,18,yes,no,
2026-09-25,tuberculosis diagnostics,desktop,category,/tb-testing/,/tests/tb-skin-test/,64,,,18,yes,no,
2026-09-25,tumor testing,phone,category,/cancer-testing/,/tests/genetic-tests-targeted-cancer-therapy/,23,23,,44,yes,no,other page ranks
2026-09-25,tumor testing,desktop,category,/cancer-testing/,,,,,44,yes,no,
2026-09-25,types of std tests,phone,std-pages,/std-testing/,,,101,,37,yes,yes,
2026-09-25,types of std tests,desktop,std-pages,/std-testing/,/std-testing/,8,,,37,yes,yes,
2026-09-25,ua blood test,phone,selling-test-page,/tests/urinalysis/,/tests/uti-testing/,54,54,,129,yes,no,other page ranks
2026-09-25,ua blood test,desktop,selling-test-page,/tests/urinalysis/,,,,,129,yes,yes,
2026-09-25,ua test,phone,selling-test-page,/tests/urinalysis/,/tests/urine-drug-test/,8,8,,651,yes,yes,other page ranks
2026-09-25,ua test,desktop,selling-test-page,/tests/urinalysis/,/tests/urine-drug-test/,8,,,651,yes,yes,
2026-09-25,uacr test price,phone,selling-test-page,/tests/urine-albumin-and-albumin-creatinine-ratio/,/tests/urine-albumin-and-albumin-creatinine-ratio/,16,16,,300,yes,no,
2026-09-25,uacr test price,desktop,selling-test-page,/tests/urine-albumin-and-albumin-creatinine-ratio/,/tests/urine-albumin-and-albumin-creatinine-ratio/,18,,,300,yes,no,
2026-09-25,uibc,phone,selling-test-page,/tests/transferrin-and-iron-binding-capacity-tibc-uibc/,/tests/transferrin-and-iron-binding-capacity-tibc-uibc/,36,36,,15,yes,no,
2026-09-25,uibc,desktop,selling-test-page,/tests/transferrin-and-iron-binding-capacity-tibc-uibc/,/tests/transferrin-and-iron-binding-capacity-tibc-uibc/,35,,,15,yes,no,
2026-09-25,uibc blood test,phone,selling-test-page,/tests/transferrin-and-iron-binding-capacity-tibc-uibc/,/tests/transferrin-and-iron-binding-capacity-tibc-uibc/,13,13,,173,yes,no,
2026-09-25,uibc blood test,desktop,selling-test-page,/tests/transferrin-and-iron-binding-capacity-tibc-uibc/,/tests/transferrin-and-iron-binding-capacity-tibc-uibc/,24,,,173,yes,no,
2026-09-25,ureaplasma,phone,next-in-line,/std-testing/mycoplasma-ureaplasma-test/,/std-testing/mycoplasma-ureaplasma-test/,18,18,,1056,yes,no,
2026-09-25,ureaplasma,desktop,next-in-line,/std-testing/mycoplasma-ureaplasma-test/,/std-testing/mycoplasma-ureaplasma-test/,24,,,1056,yes,no,
2026-09-25,ureaplasma test,phone,next-in-line,/std-testing/mycoplasma-ureaplasma-test/,/std-testing/mycoplasma-ureaplasma-test/,2,2,,1497,yes,yes,
2026-09-25,ureaplasma test,desktop,next-in-line,/std-testing/mycoplasma-ureaplasma-test/,/std-testing/mycoplasma-ureaplasma-test/,2,,,1497,yes,yes,
2026-09-25,uric acid blood test,phone,selling-test-page,/tests/uric-acid/,/tests/uric-acid/,13,13,,296,yes,no,
2026-09-25,uric acid blood test,desktop,selling-test-page,/tests/uric-acid/,/tests/uric-acid/,11,,,296,yes,no,
2026-09-25,uric acid lab test,phone,selling-test-page,/tests/uric-acid/,/tests/uric-acid/,6,6,,191,yes,yes,
2026-09-25,uric acid lab test,desktop,selling-test-page,/tests/uric-acid/,/tests/uric-acid/,7,,,191,yes,yes,
2026-09-25,uric acid test,phone,selling-test-page,/tests/uric-acid/,/tests/uric-acid/,16,16,,296,yes,yes,
2026-09-25,uric acid test,desktop,selling-test-page,/tests/uric-acid/,,,,,296,yes,yes,
2026-09-25,urinalysis,phone,selling-test-page,/tests/urinalysis/,,,101,,507,yes,no,
2026-09-25,urinalysis,desktop,selling-test-page,/tests/urinalysis/,/tests/urinalysis/,30,,,507,yes,no,
2026-09-25,urinalysis test,phone,kept,/tests/urinalysis/,/tests/urinalysis/,20,20,,153,yes,no,
2026-09-25,urinalysis test,desktop,kept,/tests/urinalysis/,/tests/urinalysis/,32,,,153,yes,no,
2026-09-25,urine culture,phone,next-in-line,/tests/urine-culture/,/tests/urine-culture/,7,7,,3667,yes,yes,
2026-09-25,urine culture,desktop,next-in-line,/tests/urine-culture/,/tests/urine-culture/,7,,,3667,yes,yes,
2026-09-25,urine culture test,phone,next-in-line,/tests/urine-culture/,/tests/urine-culture/,2,2,,1777,no,no,
2026-09-25,urine culture test,desktop,next-in-line,/tests/urine-culture/,/tests/urine-culture/,2,,,1777,yes,yes,
2026-09-25,urine drug test,phone,next-in-line,/tests/urine-drug-test/,/tests/urine-drug-test/,2,2,,3055,yes,yes,buy button
2026-09-25,urine drug test,desktop,next-in-line,/tests/urine-drug-test/,/tests/urine-drug-test/,2,,,3055,yes,yes,
2026-09-25,urine mercury levels,phone,kept,/tests/mercury/,/tests/mercury/,13,13,,76,no,no,
2026-09-25,urine mercury levels,desktop,kept,/tests/mercury/,/tests/mercury/,14,,,76,no,no,
2026-09-25,urine naat test,desktop,leaving,/std-testing/chlamydia-gonorrhea-test/,/tests/chlamydia-urine-test/,4,,,111,yes,yes,
2026-09-25,urine protein creatinine ratio,phone,selling-test-page,/tests/urine-protein-and-urine-protein-creatinine-ratio/,/tests/urine-protein-and-urine-protein-creatinine-ratio/,18,18,,1198,yes,yes,
2026-09-25,urine protein creatinine ratio,desktop,selling-test-page,/tests/urine-protein-and-urine-protein-creatinine-ratio/,,,,,1198,yes,yes,
2026-09-25,urine protein creatinine ratio test,phone,kept,/tests/urine-protein-and-urine-protein-creatinine-ratio/,/tests/urine-protein-and-urine-protein-creatinine-ratio/,10,10,,24,yes,yes,
2026-09-25,urine protein creatinine ratio test,desktop,kept,/tests/urine-protein-and-urine-protein-creatinine-ratio/,,,,,24,yes,yes,
2026-09-25,uti test,phone,category,/uti-testing/,/tests/uti-testing/,3,3,,3494,yes,yes,buy button; other page ranks
2026-09-25,uti test,desktop,category,/uti-testing/,/tests/uti-testing/,3,,,3494,yes,yes,
2026-09-25,uti testing,phone,category,/uti-testing/,/tests/uti-testing/,3,3,,1028,yes,yes,other page ranks
2026-09-25,uti testing,desktop,category,/uti-testing/,/tests/uti-testing/,6,,,1028,yes,yes,
2026-09-25,varicella titer,phone,next-in-line,/tests/varicella-titer-test/,/tests/varicella-titer-test/,3,3,,1671,yes,yes,
2026-09-25,varicella titer,desktop,next-in-line,/tests/varicella-titer-test/,/tests/varicella-titer-test/,3,,,1671,yes,yes,
2026-09-25,varicella titer test,phone,next-in-line,/tests/varicella-titer-test/,/tests/varicella-titer-test/,3,3,,786,yes,yes,
2026-09-25,varicella titer test,desktop,next-in-line,/tests/varicella-titer-test/,/tests/varicella-titer-test/,3,,,786,yes,yes,
2026-09-25,varicella zoster igg,phone,next-in-line,/tests/chickenpox-and-shingles-tests/,,,101,,2156,yes,yes,
2026-09-25,varicella zoster igg,desktop,next-in-line,/tests/chickenpox-and-shingles-tests/,/tests/varicella-titer-test/,2,,,2156,yes,yes,
2026-09-25,venereal disease screening,phone,std-pages,/std-testing/,/std-testing/,6,6,,164,yes,no,
2026-09-25,venereal disease screening,desktop,std-pages,/std-testing/,/std-testing/,6,,,164,yes,no,
2026-09-25,vitamin a blood test,phone,selling-test-page,/tests/vitamin-a/,/tests/vitamin-a/,8,8,,127,yes,yes,
2026-09-25,vitamin a blood test,desktop,selling-test-page,/tests/vitamin-a/,/tests/vitamin-a/,6,,,127,yes,yes,
2026-09-25,vitamin a retinol,phone,selling-test-page,/tests/vitamin-a/,,,101,,62,no,no,
2026-09-25,vitamin a retinol,desktop,selling-test-page,/tests/vitamin-a/,,,,,62,yes,no,
2026-09-25,vitamin a test,desktop,leaving,/tests/vitamin-a/,/tests/vitamin-a/,9,,,80,yes,no,
2026-09-25,vitamin b,phone,next-in-line,/tests/b-vitamins/,,,101,,355,yes,no,
2026-09-25,vitamin b,desktop,next-in-line,/tests/b-vitamins/,/tests/b-vitamins/,22,,,355,yes,no,
2026-09-25,vitamin b12 blood test,phone,selling-test-page,/tests/vitamin-b12/,/tests/vitamin-b12/,6,6,,836,yes,yes,
2026-09-25,vitamin b12 blood test,desktop,selling-test-page,/tests/vitamin-b12/,/tests/vitamin-b12/,6,,,836,yes,yes,
2026-09-25,vitamin b12 test,phone,selling-test-page,/tests/vitamin-b12/,/tests/vitamin-b12/,13,13,,249,yes,yes,
2026-09-25,vitamin b12 test,desktop,selling-test-page,/tests/vitamin-b12/,/tests/vitamin-b12/,13,,,249,yes,yes,
2026-09-25,vitamin d 25 hydroxy,phone,selling-test-page,/tests/vitamin-d-25-hydroxy-test/,/tests/vitamin-d-25-hydroxy-test/,2,2,,11716,yes,yes,
2026-09-25,vitamin d 25 hydroxy,desktop,selling-test-page,/tests/vitamin-d-25-hydroxy-test/,/tests/vitamin-d-25-hydroxy-test/,2,,,11716,yes,yes,
2026-09-25,vitamin d 25 hydroxy test,phone,kept,/tests/vitamin-d-25-hydroxy-test/,/tests/vitamin-d-25-hydroxy-test/,3,3,,903,yes,yes,
2026-09-25,vitamin d 25 hydroxy test,desktop,kept,/tests/vitamin-d-25-hydroxy-test/,/tests/vitamin-d-25-hydroxy-test/,3,,,903,yes,yes,
2026-09-25,vitamin d blood test,phone,selling-test-page,/tests/vitamin-d-25-hydroxy-test/,/tests/vitamin-d-25-hydroxy-test/,6,6,,3794,yes,yes,
2026-09-25,vitamin d blood test,desktop,selling-test-page,/tests/vitamin-d-25-hydroxy-test/,/tests/vitamin-d-25-hydroxy-test/,6,,,3794,yes,yes,
2026-09-25,vitamin d blood test name,phone,selling-test-page,/tests/vitamin-d-tests/,/tests/vitamin-d-25-hydroxy-test/,8,8,,179,yes,yes,other page ranks
2026-09-25,vitamin d blood test name,desktop,selling-test-page,/tests/vitamin-d-tests/,/tests/vitamin-d-25-hydroxy-test/,8,,,179,yes,yes,
2026-09-25,vitamin d screening,phone,selling-test-page,/tests/vitamin-d-tests/,/tests/vitamin-d-25-hydroxy-test/,8,8,,47,yes,yes,other page ranks
2026-09-25,vitamin d screening,desktop,selling-test-page,/tests/vitamin-d-tests/,/tests/vitamin-d-25-hydroxy-test/,8,,,47,yes,yes,
2026-09-25,vitamin d test,phone,kept,/tests/vitamin-d-25-hydroxy-test/,/tests/vitamin-d-25-hydroxy-test/,8,8,,1859,yes,yes,refresh
2026-09-25,vitamin d test,desktop,kept,/tests/vitamin-d-25-hydroxy-test/,/tests/vitamin-d-25-hydroxy-test/,7,,,1859,yes,yes,
2026-09-25,vitamin d25 hydroxy,desktop,leaving,/tests/vitamin-d-25-hydroxy-test/,/tests/vitamin-d-25-hydroxy-test/,2,,,1002,yes,yes,
2026-09-25,vitamin deficiency test,phone,category,/vitamins-and-nutritional-testing/,/tests/vitamins-and-nutritional-testing/,8,8,,608,yes,no,other page ranks
2026-09-25,vitamin deficiency test,desktop,category,/vitamins-and-nutritional-testing/,/tests/vitamins-and-nutritional-testing/,9,,,608,yes,yes,
2026-09-25,vitamin k blood test,phone,selling-test-page,/tests/vitamin-k/,/tests/vitamin-k/,4,4,,53,yes,yes,
2026-09-25,vitamin k blood test,desktop,selling-test-page,/tests/vitamin-k/,/tests/vitamin-k/,3,,,53,yes,yes,
2026-09-25,vitamin k test,phone,selling-test-page,/tests/vitamin-k/,/tests/vitamin-k/,6,6,,47,yes,yes,
2026-09-25,vitamin k test,desktop,selling-test-page,/tests/vitamin-k/,/tests/vitamin-k/,5,,,47,yes,yes,
2026-09-25,vitamin k1 test,phone,selling-test-page,/tests/vitamin-k/,/tests/vitamin-k/,7,7,,39,no,no,
2026-09-25,vitamin k1 test,desktop,selling-test-page,/tests/vitamin-k/,/tests/vitamin-k/,5,,,39,yes,yes,
2026-09-25,vitamin panel blood test,phone,next-in-line,/tests/comprehensive-vitamin-panel/,/tests/comprehensive-vitamin-panel/,6,6,,220,yes,yes,
2026-09-25,vitamin panel blood test,desktop,next-in-line,/tests/comprehensive-vitamin-panel/,/tests/comprehensive-vitamin-panel/,5,,,220,yes,yes,
2026-09-25,vitamin test,phone,category,/vitamins-and-nutritional-testing/,/tests/vitamins-and-nutritional-testing/,4,4,,369,yes,no,other page ranks
2026-09-25,vitamin test,desktop,category,/vitamins-and-nutritional-testing/,/tests/vitamins-and-nutritional-testing/,4,,,369,yes,no,
2026-09-25,vldl,phone,next-in-line,/tests/vldl-cholesterol/,/tests/vldl-cholesterol/,12,12,,1463,yes,no,refresh
2026-09-25,vldl,desktop,next-in-line,/tests/vldl-cholesterol/,/tests/vldl-cholesterol/,9,,,1463,yes,no,
2026-09-25,vldl cholesterol,phone,next-in-line,/tests/vldl-cholesterol/,/tests/vldl-cholesterol/,8,8,,2405,yes,no,refresh
2026-09-25,vldl cholesterol,desktop,next-in-line,/tests/vldl-cholesterol/,/tests/vldl-cholesterol/,9,,,2405,yes,no,
2026-09-25,von willebrand factor,phone,next-in-line,/tests/von-willebrand-factor/,,,101,,410,yes,yes,
2026-09-25,von willebrand factor,desktop,next-in-line,/tests/von-willebrand-factor/,,,,,410,yes,yes,
2026-09-25,vwf,phone,next-in-line,/tests/von-willebrand-factor/,/tests/von-willebrand-factor/,9,9,,258,yes,yes,
2026-09-25,vwf,desktop,next-in-line,/tests/von-willebrand-factor/,/tests/von-willebrand-factor/,11,,,258,yes,yes,
2026-09-25,vzv igg,phone,next-in-line,/tests/chickenpox-and-shingles-tests/,/tests/varicella-titer-test/,8,8,,886,yes,yes,other page ranks
2026-09-25,vzv igg,desktop,next-in-line,/tests/chickenpox-and-shingles-tests/,/tests/varicella-titer-test/,11,,,886,yes,yes,
2026-09-25,wbc blood test,phone,next-in-line,/tests/white-blood-cell-count-wbc/,,,101,,12028,yes,no,
2026-09-25,wbc blood test,desktop,next-in-line,/tests/white-blood-cell-count-wbc/,/tests/white-blood-cell-count-wbc/,17,,,12028,yes,no,
2026-09-25,wellness test,phone,category,/health-and-wellness-testing/,/tests/health-and-wellness-testing/,4,4,,164,no,no,other page ranks
2026-09-25,wellness test,desktop,category,/health-and-wellness-testing/,/tests/health-and-wellness-testing/,3,,,164,no,no,
2026-09-25,whey allergy test,phone,not-ranking-yet,/tests/whey-allergy-test/,/tests/whey-allergy-test/,7,7,,3,yes,yes,
2026-09-25,whey allergy test,desktop,not-ranking-yet,/tests/whey-allergy-test/,/tests/whey-allergy-test/,8,,,3,yes,yes,
